1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 750000005FC42221
Is Mission Active?  true
Mission Start:  Wed Jul 13 23:00:00 AKDT 2022
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1193
Total Samples:  1193
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
8/3/22, 5:00:00 PM,C,19
8/3/22, 6:00:00 PM,C,18.5
8/3/22, 7:00:00 PM,C,17.5
8/3/22, 8:00:00 PM,C,14
8/3/22, 9:00:00 PM,C,12
8/3/22, 10:00:00 PM,C,10
8/3/22, 11:00:00 PM,C,8
8/4/22, 12:00:00 AM,C,6.5
8/4/22, 1:00:00 AM,C,5.5
8/4/22, 2:00:00 AM,C,4.5
8/4/22, 3:00:00 AM,C,3.5
8/4/22, 4:00:00 AM,C,3
8/4/22, 5:00:00 AM,C,2.5
8/4/22, 6:00:00 AM,C,4.5
8/4/22, 7:00:00 AM,C,7
8/4/22, 8:00:00 AM,C,8.5
8/4/22, 9:00:00 AM,C,10.5
8/4/22, 10:00:00 AM,C,12.5
8/4/22, 11:00:00 AM,C,13.5
8/4/22, 12:00:00 PM,C,14
8/4/22, 1:00:00 PM,C,14.5
8/4/22, 2:00:00 PM,C,16
8/4/22, 3:00:00 PM,C,19
8/4/22, 4:00:00 PM,C,17
8/4/22, 5:00:00 PM,C,18.5
8/4/22, 6:00:00 PM,C,19
8/4/22, 7:00:00 PM,C,16.5
8/4/22, 8:00:00 PM,C,15
8/4/22, 9:00:00 PM,C,13.5
8/4/22, 10:00:00 PM,C,13
8/4/22, 11:00:00 PM,C,12
8/5/22, 12:00:00 AM,C,11.5
8/5/22, 1:00:00 AM,C,11
8/5/22, 2:00:00 AM,C,11
8/5/22, 3:00:00 AM,C,10.5
8/5/22, 4:00:00 AM,C,10.5
8/5/22, 5:00:00 AM,C,11
8/5/22, 6:00:00 AM,C,10.5
8/5/22, 7:00:00 AM,C,11
8/5/22, 8:00:00 AM,C,11
8/5/22, 9:00:00 AM,C,11.5
8/5/22, 10:00:00 AM,C,12
8/5/22, 11:00:00 AM,C,13.5
8/5/22, 12:00:00 PM,C,14.5
8/5/22, 1:00:00 PM,C,15.5
8/5/22, 2:00:00 PM,C,16
8/5/22, 3:00:00 PM,C,15
8/5/22, 4:00:00 PM,C,14
8/5/22, 5:00:00 PM,C,14.5
8/5/22, 6:00:00 PM,C,14
8/5/22, 7:00:00 PM,C,12.5
8/5/22, 8:00:00 PM,C,11.5
8/5/22, 9:00:00 PM,C,11
8/5/22, 10:00:00 PM,C,10.5
8/5/22, 11:00:00 PM,C,10
8/6/22, 12:00:00 AM,C,9.5
8/6/22, 1:00:00 AM,C,9.5
8/6/22, 2:00:00 AM,C,9
8/6/22, 3:00:00 AM,C,9
8/6/22, 4:00:00 AM,C,8.5
8/6/22, 5:00:00 AM,C,8.5
8/6/22, 6:00:00 AM,C,8.5
8/6/22, 7:00:00 AM,C,9.5
8/6/22, 8:00:00 AM,C,11
8/6/22, 9:00:00 AM,C,12
8/6/22, 10:00:00 AM,C,13
8/6/22, 11:00:00 AM,C,14.5
8/6/22, 12:00:00 PM,C,13
8/6/22, 1:00:00 PM,C,12.5
8/6/22, 2:00:00 PM,C,13.5
8/6/22, 3:00:00 PM,C,15
8/6/22, 4:00:00 PM,C,14.5
8/6/22, 5:00:00 PM,C,13.5
8/6/22, 6:00:00 PM,C,12.5
8/6/22, 7:00:00 PM,C,11.5
8/6/22, 8:00:00 PM,C,10.5
8/6/22, 9:00:00 PM,C,10
8/6/22, 10:00:00 PM,C,9
8/6/22, 11:00:00 PM,C,8.5
8/7/22, 12:00:00 AM,C,8
8/7/22, 1:00:00 AM,C,8
8/7/22, 2:00:00 AM,C,7.5
8/7/22, 3:00:00 AM,C,7
8/7/22, 4:00:00 AM,C,6.5
8/7/22, 5:00:00 AM,C,6.5
8/7/22, 6:00:00 AM,C,7
8/7/22, 7:00:00 AM,C,7.5
8/7/22, 8:00:00 AM,C,8.5
8/7/22, 9:00:00 AM,C,8.5
8/7/22, 10:00:00 AM,C,9.5
8/7/22, 11:00:00 AM,C,10.5
8/7/22, 12:00:00 PM,C,11.5
8/7/22, 1:00:00 PM,C,11.5
8/7/22, 2:00:00 PM,C,12.5
8/7/22, 3:00:00 PM,C,11.5
8/7/22, 4:00:00 PM,C,11
8/7/22, 5:00:00 PM,C,10.5
8/7/22, 6:00:00 PM,C,10
8/7/22, 7:00:00 PM,C,9.5
8/7/22, 8:00:00 PM,C,9
8/7/22, 9:00:00 PM,C,8.5
8/7/22, 10:00:00 PM,C,7.5
8/7/22, 11:00:00 PM,C,7.5
8/8/22, 12:00:00 AM,C,7
8/8/22, 1:00:00 AM,C,6.5
8/8/22, 2:00:00 AM,C,6.5
8/8/22, 3:00:00 AM,C,6
8/8/22, 4:00:00 AM,C,6
8/8/22, 5:00:00 AM,C,6.5
8/8/22, 6:00:00 AM,C,7
